region,molecular_type,BP_bAC,BP_bIR,BP_bNAC,BP_cAC,BP_cNAC,BP_dSTUT,BTC_bAC,BTC_bIR,BTC_bNAC,BTC_cAC,BTC_cNAC,ChC_cAC,ChC_cNAC,ChC_dNAC,DBC_bAC,DBC_bIR,DBC_bNAC,DBC_cAC,LBC_bAC,LBC_bNAC,LBC_cAC,LBC_cNAC,LBC_cSTUT,LBC_dNAC,MC_bAC,MC_bNAC,MC_cAC,MC_cNAC,MC_dNAC,NBC_bAC,NBC_bNAC,NBC_cAC,NBC_cIR,NBC_cNAC,NBC_dNAC,NGC_bNAC,NGC_cAC,NGC_cNAC,NGC_cSTUT,SBC_bNAC,SBC_cAC,SBC_dNAC,BTC_bSTUT,BTC_dNAC,DBC_bSTUT,DBC_cIR,DBC_cNAC,LBC_dSTUT,LBC_cIR,MC_bIR,MC_bSTUT,MC_cSTUT,NBC_bIR,NBC_bSTUT,NBC_cSTUT,NBC_dSTUT,LBC_bIR,LBC_bSTUT,MC_cIR,DAC_bNAC,DAC_cNAC,DLAC_cNAC,HAC_bNAC,HAC_cIR,HAC_cNAC,NGC-DA_bNAC,NGC-DA_cAC,NGC-DA_cNAC,NGC-DA_cSTUT,NGC-SA_cNAC,SLAC_bNAC,SLAC_cAC,SLAC_cNAC
VISC6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUDd6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUDp6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUDpo6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUDv6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISal6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISam6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISl6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISp6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISpl6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VISpm6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAd6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAv6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PL6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILA6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORBl6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORBvl6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AId6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIv6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPagl6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPd6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSPv6b,sst,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0007022471910112,0.0,0.0,0.0102007906783187,0.0,0.0,0.01090303786933,0.0087962962962962,0.0067363712026633,0.0060341240116521,0.0007022471910112,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0090823970037453,0.0667446941323345,0.0525697045359966,0.0063202247191011,0.0447149396587598,0.0180555555555555,0.0,0.0328859758635039,0.0231481481481481,0.0328859758635039,0.0268518518518518,0.0083333333333333,0.0540210153974198,0.0,0.0540210153974198,0.0540210153974198,0.0181023720349563,0.0,0.0046296296296296,0.0046296296296296,0.0,0.0,0.0206252600915522,0.0206252600915522,0.0,0.0,0.0,0.0090823970037453,0.0183416562630045,0.0090823970037453,0.0,0.0070224719101123,0.0328859758635039,0.0328859758635039,0.0083333333333333,0.0533187682064086,0.0540210153974198,0.0007022471910112,0.0,0.0604244694132334,0.065054099042863,0.0231481481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
